chembl_id,smiles,ic50_nm,pic50
CHEMBL1085927,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(OCc4ccccc4)cc3)ccc12,1184.0,5.926648297613099
CHEMBL249947,Fc1ccccc1-c1cc(NCc2ccccc2)n2ncc(Br)c2n1,7750.0,5.110698297493689
CHEMBL257577,O=C(O)c1ccc(Nc2ncc3nnn(C45CC6CC(CC(C6)C4)C5)c3n2)cc1,80.0,7.096910013008056
CHEMBL524901,c1cnn2ncc(-c3ccnc(NCCCN4CCOCC4)n3)c2c1,17600.0,4.7544873321858505
CHEMBL495727,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,10.0,8.0
CHEMBL594755,Cc1occc1-c1nc(N)c(OC[C@@H](N)Cc2ccccc2)cc1-c1cnc2[nH]nc(C)c2n1,205.0,6.688246138944246
CHEMBL1086733,Cn1cc(C2=C(Sc3ccccc3)C(=O)NC2=O)c2ccccc21,2000.0,5.698970004336019
CHEMBL1940990,C[C@H]1COc2c(NCCCc3ccccn3)c(F)c(N)c3c(=O)c(C#N)cn1c23,0.6,9.221848749616356
CHEMBL2048668,CN(C)S(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4)nc23)cc1,27.0,7.568636235841013
CHEMBL2390958,N#Cc1ccc(-c2ccc(CSc3nnc(-c4ccncc4)o3)cc2)cc1,115.0,6.939302159646388
CHEMBL368193,C=Cn1cc(C2=C(c3nn(CCCN(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21,149.5,6.825358807339551
CHEMBL78232,Cn1c(-c2ccccc2)cc2nccnc21,53500.0,4.2716462179787715
CHEMBL233553,CNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,100.0,7.0
CHEMBL98360,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(Br)ccc2N1,549.915,6.259704433930812
CHEMBL1834119,Nc1c(F)c(NCCc2ccncc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,100.0,7.0
CHEMBL1834125,COc1c(NCCNc2cccc3ccccc23)c(F)c(N)c2c(=O)c(C(=O)O)cn(C3CC3)c12,31.0,7.508638306165727
CHEMBL1834328,CC1(C)COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn(c23)C1,160.0,6.795880017344075
CHEMBL1957949,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4)nc23)cc1,1.0,9.0
CHEMBL2071610,N#Cc1ccc2nc(Nc3ccc(-c4cccnc4F)cc3)[nH]c2c1,1630.0,5.787812395596042
CHEMBL2391117,Fc1cc(F)cc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)c1,195.0,6.709965388637482
CHEMBL398498,CC(=O)NC1=NC(=O)/C(=C2\CCNC(=O)c3c2cc(Br)n3C(C)=O)N1,129.41,6.888032162793928
CHEMBL3410096,O=C1NCCCc2cc(-c3ccnc(NC(=O)C4CC4)c3)ccc21,2.4,8.619788758288394
CHEMBL259850,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,355.0,6.449771646944906
CHEMBL261127,CCCC(=O)Nc1n[nH]c2nnc(-c3ccccc3)c(-c3ccccc3)c12,691.0,6.1605219526258015
CHEMBL259850,COc1ccc(CNC(=O)Nc2ncc([N+](=O)[O-])s2)cc1,355.0,6.449771646944906
CHEMBL3398196,Cn1cc(C2=C(c3nnc4ccccn34)C(=O)NC2=O)c2ccc(Cl)cc21,159.3,6.797784224198868
CHEMBL323657,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2sccc2N1,600.0,6.221848749616356
CHEMBL360534,O=C(Nc1ncnc2oc(-c3ccccc3)cc12)C1CC1,500.0,6.301029995663981
CHEMBL296271,Nc1nccc(-c2c[nH]c3cc(Br)c(Br)cc23)n1,1900.0,5.721246399047171
CHEMBL25829,CCn1sc(=O)n(CC)c1=O,25000.0,4.6020599913279625
CHEMBL183077,COc1ccc(-c2cc3c(NC(=O)C(C)C)ncnc3o2)cc1,130.0,6.886056647693163
CHEMBL178268,CC(C)COc1cc(Nc2ccc(S(C)(=O)=O)cc2)n2ncc(C(C)C)c2n1,6600.0,5.180456064458132
CHEMBL112819,Nc1nonc1-n1nnc(C(=O)NCCc2ccncc2)c1CN1CCCC1,2100.0,5.6777807052660805
CHEMBL207130,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,24.5,7.610833915635467
CHEMBL361231,CC(C)COc1cc(Nc2ccc(S(=O)(=O)N(C)C)cc2)n2ncc(C(C)C)c2n1,25600.0,4.591760034688151
CHEMBL178851,O=C1NC(=O)C(c2cnc3cnccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,5.3999999999999995,8.267606240177031
CHEMBL331722,O=C1Cc2c([nH]c3ccc(Cl)cc23)-c2cccnc2N1,41975.9,4.3769999834366455
CHEMBL210839,COCCNc1nc(-c2ccc(NS(C)(=O)=O)cc2)nc2c1ncn2C(C)C,2650.0,5.576754126063192
CHEMBL431634,COc1cc2c(cc1OC)-c1[nH]c3ccccc3c1CC(=O)N2,4297.68,5.366765924677057
CHEMBL24167,Cn1sc(=O)n(C2CCCCC2)c1=O,100000.0,4.0
CHEMBL95827,COc1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,1499.47,5.824062218777272
CHEMBL78264,c1ccc2c(-c3cc4[nH]ccnc-4n3)cccc2c1,53500.0,4.2716462179787715
CHEMBL98554,O=C1Cc2c([nH]c3cc(Br)ccc23)-c2ccccc2N1,1300.085,5.886028252443796
CHEMBL178769,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1Cl,4351.0,5.361410916707283
CHEMBL63728,COc1cc(/C=N/Nc2ncnc3c2cnn3C(C)C)ccc1O,2511.89,5.59999938302362
CHEMBL77217,CC(C)c1c(-c2ccc(Cl)cc2)[nH]c2nccnc12,850.0,6.070581074285707
CHEMBL37689,COC(=O)c1cccc(CSc2nnc(-c3ccncc3)o2)c1,1100.0,5.958607314841775
CHEMBL571525,Cc1ccc(-c2ccnc(N(C)c3ccc(S(N)(=O)=O)cc3)n2)s1,65000.0,4.187086643357144
CHEMBL225519,O=C1NCCc2[nH]c(-c3ccncc3)cc21,1200.0,5.920818753952375
CHEMBL2203557,COc1cnc(OCc2ccc(F)cc2)nc1-c1cc2c([nH]1)CCNC2=O,95.0,7.022276394711152
CHEMBL2203556,COc1cnc(Nc2ccccc2)nc1-c1cc2c([nH]1)CCNC2=O,19.0,7.721246399047171
CHEMBL2203555,COc1cnc(NCc2ccccc2)nc1-c1cc2c([nH]1)CCNC2=O,27.5,7.560667306169737
CHEMBL102714,Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21,285052.28500000003,3.545075473309512
CHEMBL2180882,COc1cc(C2=C(c3c[nH]c4cnccc34)C(=O)NC2=O)cc(OC)c1OC,48.0,7.318758762624412
CHEMBL2180881,COc1cc(C2=C(c3c[nH]c4cccnc34)C(=O)NC2=O)cc(OC)c1OC,373.0,6.428291168191312
CHEMBL2177142,COc1cc(C2=C(c3c[nH]c4ccncc34)C(=O)NC2=O)cc(OC)c1OC,50.0,7.301029995663981
CHEMBL2022413,Br.OCC/N=c1\nc(-c2ccccc2)n(-c2cccc3ccccc23)s1,300.0,6.522878745280337
CHEMBL2024368,Br.CCOC(=O)C/N=c1\nc(-c2ccccc2)n(-c2ccc([N+](=O)[O-])cc2)s1,1000.0,6.0
CHEMBL2064520,COC(=O)c1ccc(CSc2nnc(-c3ccc4c(c3)OCCO4)o2)cc1,24.0,7.619788758288394
CHEMBL2048661,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4cccs4)nc23)cc1,12.0,7.920818753952375
CHEMBL2048673,O=C(NCCc1cccnc1Cl)c1ccnc2[nH]c(-c3ccoc3)nc12,9.0,8.045757490560675
CHEMBL2206666,O=C(Nc1cccc(Oc2ccc3nccn3n2)c1)c1cccc(C(F)(F)F)c1,84.5,7.073143291050307
CHEMBL2391122,O=[N+]([O-])c1ccccc1-c1ccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)cc1,15.0,7.823908740944319
CHEMBL2386094,O=C1NC(=O)C(c2cn3c4c(cc(F)cc24)CN(C(=O)N2CCOCC2)CC3)=C1c1coc2ccccc12,0.013,10.886056647693163
CHEMBL2391123,c1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)cc1,142.5,6.846185135655471
CHEMBL2391130,N#Cc1cccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)c1,117.0,6.931814138253839
CHEMBL2386109,COCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccnc21,58.2,7.235077015350112
CHEMBL3093033,Cc1cccc(C(=O)CNc2nc(-c3ccncc3)cc(=O)n2C)c1,1119.0,5.95116991347165
CHEMBL3358804,CCCCCCCCCCCCCC(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](COP(=O)(O)O)C(=O)N1CCC[C@H]1C(N)=O,40000.0,4.3979400086720375
CHEMBL3310151,CN1CCN(c2cc(F)c3c(c2)nc(Cc2ccc4c(c2)OCO4)n2nc(N)nc32)CC1,1800.0,5.7447274948966935
CHEMBL3410095,O=C1NCc2cc(-c3ccnc(NC(=O)C4CC4)c3)ccc21,11.0,7.958607314841775
CHEMBL3410105,COc1cc(-c2ccnc(NC(=O)C3CC3)c2)ncc1C(N)=O,22.0,7.657577319177793
CHEMBL3401132,Cn1c(N2CCO[C@@H]3COC[C@H]32)nc(-c2ccncc2F)cc1=O,272501.55,3.5646310230954765
CHEMBL26101,CCn1sc(=O)n(CC)c1=S,20000.0,4.698970004336019
CHEMBL112483,Nc1nonc1-n1nnc(C(=O)NCc2ccncc2)c1CN1CCCCC1,9300.0,5.031517051446065
CHEMBL1222992,O=C(NC[C@@H]1CCCN1)c1ccc(-c2cnc3ccc(NCc4cccc(Cl)c4)nn23)cc1,2700.0,5.568636235841013
CHEMBL1801628,Nc1c(Br)cc(C(=O)C(Br)Br)cc1Br,500.0,6.301029995663981
CHEMBL3219057,COc1ccc2[nH]c(-c3ccccc3)c(-c3ccncc3)c2n1,10000.0,5.0
CHEMBL3311235,COc1cc(NCc2ccc(O)cc2)c2nccc(C)c2c1Oc1cccc(C(F)(F)F)c1,120017.5,3.920755423958131
CHEMBL3309997,OCCCNc1ccc2c(c1)nc(-c1ccc3c(c1)OCO3)n1ncnc21,2339.5,5.630876950471801
CHEMBL3410089,COc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O,9.15,8.038578905933552
CHEMBL3410088,Cc1nc(-c2ccnc(NC(=O)C3CC3)c2)sc1C(N)=O,37.0,7.431798275933005
CHEMBL3401126,C[C@@H]1OCCN(c2nc(-c3ccncc3F)cc(=O)n2C)[C@H]1C,19.0,7.721246399047171
CHEMBL554295,O=c1sn(CCc2ccccc2)c(=O)n1Cc1ccccc1,10100.0,4.995678626217358
CHEMBL1957225,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(C)c2)cc1Cl,1258.93,5.899998417198648
CHEMBL1957225,COc1ccc(-c2ocnc2C(=O)NCc2ccnc(C)c2)cc1Cl,1258.93,5.899998417198648
CHEMBL1957958,CCN1CCN(C(=O)c2ccc(CCNC(=O)c3ccc(O)c4[nH]c(-c5cccs5)nc34)cc2)CC1,46.0,7.337242168318426
CHEMBL2386107,COCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(Br)cnc21,25.2,7.598599459218456
CHEMBL407373,CCCC(=O)Nc1n[nH]c2ncc(-c3ccccc3F)cc12,18.0,7.7447274948966935
CHEMBL103506,CCN1CCOCCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CC1,290.0,6.537602002101044
CHEMBL2312649,CN1CCC(NC(=O)c2cnc(Nc3cc(Cl)cc(Cl)c3)nc2NC2CCC(N(C)C)CC2)CC1,30000.0,4.522878745280337
CHEMBL3410099,O=C(Nc1cc(-c2ccc3cccnc3c2)ccn1)C1CC1,240.0,6.619788758288394
CHEMBL77210,FC(F)(F)c1ccc(-c2cc3[nH]ccnc-3n2)cc1,7200.0,5.142667503568732
CHEMBL325654,COc1cc2c(cc1OC)-c1[nH]c3ccc(C#N)cc3c1CC(=O)N2,59.98,7.221993538576491
CHEMBL256517,O=[N+]([O-])c1cnc(N[C@H]2CC[C@H](O)CC2)nc1Nc1ccccc1,226.5,6.644931793651149
CHEMBL2391121,N#Cc1cccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)c1,16.5,7.782516055786094
CHEMBL103055,CCN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,175.0,6.756961951313706
CHEMBL336961,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2ncccc2N1,2000.0,5.698970004336019
CHEMBL207235,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1C[C@H](OC)C[C@@H]1C(N)=O,17.5,7.756961951313706
CHEMBL331502,SC1=Nc2ccccc2-c2cc(-c3ccccn3)cc(-c3cccs3)c2C1,349945.17,3.455999996312085
CHEMBL306498,CCCCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,916.005,6.038102155735553
CHEMBL24311,CCn1sc(=O)n(Cc2ccccc2)c1=S,6000.0,5.221848749616356
CHEMBL233554,CN(C)CCNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1,540.0,6.267606240177032
CHEMBL208286,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CO)C(N)=O,25.0,7.6020599913279625
CHEMBL361708,NC1=NC(=O)/C(=C2\CCNC(=O)c3[nH]c(Br)cc32)N1,70.0,7.154901959985743
CHEMBL335357,O=C(CCl)c1cc(Br)cs1,3000.0,5.522878745280337
CHEMBL326688,CN(C)CCCn1cc(C2=C(c3cccc4ccccc34)C(=O)NC2=O)c2cccnc21,240.0,6.619788758288394
CHEMBL103055,CCN1CCOCCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCOCC1,175.0,6.756961951313706
CHEMBL178785,CN(C)S(=O)(=O)c1ccc(Nc2cc(N[C@H]3CC[C@H](N)CC3)nc3c(Br)cnn23)cc1,1705.0,5.768275616671484
CHEMBL361833,N[C@H]1CC[C@H](Nc2cc(Nc3ccc(S(=O)(=O)c4ccccc4)cc3)n3ncc(Br)c3n2)CC1,2658.0,5.575445023393287
CHEMBL293191,COc1cccc(-n2ncc3c(N/N=C/c4ccc(OCc5ccc(F)cc5)cc4)ncnc32)c1,2511.89,5.59999938302362
CHEMBL362558,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,1.29,8.88941028970075
CHEMBL208017,COCCNc1nc(-c2ccc(C(C)=O)cc2)nc2c1ncn2C(C)C,2650.0,5.576754126063192
CHEMBL325403,COc1ccc2c(c1)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,69.98,7.155026061853112
CHEMBL63915,COc1cccc(-n2ncc3c(N/N=C/c4ccc(CN(C)C)cc4)ncnc32)c1,5.012,8.299988937677888
CHEMBL316485,CN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,19999.309999999998,4.69898498775411
CHEMBL362558,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,1.29,8.88941028970075
CHEMBL232601,N#Cc1c(NC(=O)c2cccc3ccccc23)sc2c1CCCN2C(=O)C1CC1,283.71000000000004,6.54712535624405
CHEMBL204420,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCN(C)CC1C(N)=O,55.0,7.259637310505756
CHEMBL260138,N#CCCc1ccc2c(c1)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,100.0,7.0
CHEMBL260138,N#CCCc1ccc2c(c1)-c1[nH]c3ccc([N+](=O)[O-])cc3c1CC(=O)N2,100.0,7.0
CHEMBL351342,CSc1ccc(NC2=C(c3ccc(Cl)cc3)C(=O)NC2=O)cc1,264764.5,3.577140246149477
CHEMBL160373,COc1cccc(C2=C(Nc3cccc(O)c3)C(=O)NC2=O)c1,236236.0,3.626653919550575
CHEMBL261441,O=C(CCCN1CCCC1)Nc1n[nH]c2nnc(-c3ccccc3)cc12,11.0,7.958607314841775
CHEMBL402228,COc1ccccc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,8000.0,5.096910013008056
CHEMBL403640,Cc1ccc(N2CCN(CCCNC(=O)c3nc(-c4cncnc4)no3)CC2)c(C)c1,3000.0,5.522878745280337
CHEMBL402324,Cc1ccc(Cl)cc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,2000.0,5.698970004336019
CHEMBL402228,COc1ccccc1N1CCN(CCCNC(=O)c2nc(-c3cccnc3)no2)CC1,8000.0,5.096910013008056
CHEMBL472043,COc1ccc(-n2cnc3ccc(-c4nnc(SCc5ccc(OC)c(C(F)(F)F)c5)o4)cc32)cc1,8.6,8.065501548756432
CHEMBL520147,COc1cc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c2cc1I,223.0,6.651695136951839
CHEMBL362558,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,1.29,8.88941028970075
CHEMBL564006,CS(=O)(=O)NCCc1ccc(NC(=O)c2ccc(O)c3[nH]c(-c4ccc(Cl)cc4Cl)nc23)cc1,80.0,7.096910013008056
CHEMBL550925,O=C1NC(=O)C(n2ccc3ncccc32)=C1c1cn(CCCn2ccnc2)c2cc(F)ccc12,310.0,6.508638306165727
CHEMBL582893,COC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,7200.0,5.142667503568732
CHEMBL316485,CN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,19999.309999999998,4.69898498775411
CHEMBL565663,CCCCOC(=O)c1ccc2[nH]c3c(c2c1)CC(=O)Nc1ccccc1-3,9900.0,5.00436480540245
CHEMBL574591,Cc1ccc(-c2ccc3occ(-c4ccc([S+](C)[O-])cc4)c3c2)o1,35.0,7.455931955649724
CHEMBL1081617,COc1cccc(C2=C(c3cn(C)c4ccc(Cl)cc34)C(=O)NC2=O)c1,703.2,6.1529211379342845
CHEMBL1084134,O=C(O)CCC(=O)Nc1n[nH]c2cc(Cl)ccc12,1180.0,5.928117992693875
CHEMBL1087421,COc1cc2c(cc1Cl)C(c1ccc(Cl)c(Cl)c1)=NCC2,794.33,6.0999990348465305
CHEMBL1099281,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@H](C)N)cc21,885.0,6.053056729302175
CHEMBL1630448,COc1ccc(/C=C2\SC(=O)NC2=O)cc1S(=O)(=O)O,537.0,6.270025714300444
CHEMBL1630488,COc1ccc(Nc2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc1,32058.5,4.494056801912096
CHEMBL1709775,c1ccc(/N=c2\nc(-c3ccccc3)n(-c3ccccc3)s2)cc1,2800.0,5.552841968657781
CHEMBL2071609,N#Cc1ccc2nc(Nc3ccc(-c4ccccc4)cc3)[nH]c2c1,4890.0,5.31069114087638
CHEMBL40439,c1ccc(CSc2nnc(-c3ccncc3)o2)cc1,22600.0,4.645891560852599
CHEMBL2048682,CCOc1ccncc1NC(=O)c1ccnc2[nH]c(-c3cccnc3)nc12,3.0,8.522878745280337
CHEMBL2203563,COc1cnc(COc2ccc(F)c(F)c2)cc1-c1cc2c([nH]1)CCNC2=O,225.5,6.64685345378602
CHEMBL2334797,O=C1CC(c2ccc(Cl)cc2)Sc2ccccc2N1Cc1ccccc1[N+](=O)[O-],71150.0,4.147825095579697
CHEMBL2391098,N#Cc1cc(F)ccc1-c1ccc(CSc2nnc(-c3ccncc3)o2)cc1,190.0,6.721246399047171
CHEMBL2391118,COc1ccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCO5)o3)cc2)c(C#N)c1,22507.0,4.647682389063173
CHEMBL75680,CCCCc1c(-c2ccc(O)cc2)[nH]c2nccnc12,645.65,6.190002844637807
CHEMBL63803,COc1cc(/C=N/Nc2ncnc3c2cnn3-c2ccccc2)ccc1O,100.0,7.0
CHEMBL2024360,Br.CCOC(=O)C/N=c1\nc(-c2ccccc2)n(-c2ccccc2)s1,7000.0,5.154901959985743
CHEMBL575138,COc1ccc2c(c1)-c1[nH]c3ccc(Br)cc3c1CC(=O)N2,207.5,6.682981898951889
CHEMBL143090,O=C(CCl)c1ccc(Cl)cc1,2500.0,5.6020599913279625
CHEMBL1957089,COc1cccc(-c2ocnc2C(=O)NCc2ccncc2)c1,2511.89,5.59999938302362
CHEMBL323012,CCN(CC)Cc1c(C(=O)NCCc2ccncc2)nnn1-c1nonc1N,11700.0,4.931814138253839
CHEMBL256306,O=C(O)c1ccc(Nc2ncc(C(F)(F)F)c(Nc3ccccc3)n2)cc1,620.0,6.2076083105017466
CHEMBL483669,COc1cc2c(C3=C(c4coc5ccccc45)C(=O)NC3=O)cn(C)c2cc1Cl,440.0,6.356547323513812
CHEMBL1086174,CCCC(=O)Nc1n[nH]c2cc(-c3ccccc3)ccc12,835.5,6.07805354577059
CHEMBL3093039,O=c1cc(-c2ccncc2)nc(-c2ccccc2)[nH]1,1800.0,5.7447274948966935
CHEMBL143090,O=C(CCl)c1ccc(Cl)cc1,2500.0,5.6020599913279625
CHEMBL252520,CC(=O)Oc1cccc2c1[nH]c1c(C3=C/C4=C/C/C=C\CCCCN5CCC3[C@]3(C[C@@H]6/C=C\CCCCN6[C@@H]43)C5)nccc12,4800.0,5.318758762624412
CHEMBL215652,CC(C)c1nnc2ccc(-c3ocnc3-c3ccc(F)cc3Cl)cn12,24.5,7.610833915635467
CHEMBL435045,CN(C1=C(c2ccc(Cl)cc2)C(=O)NC1=O)c1ccccc1,1143642.5,2.9417097137787933
CHEMBL40835,Cn1nc(N)c2cc(-c3ccccc3)cnc21,23000.0,4.638272163982407
CHEMBL408564,O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CC1,7.0,8.154901959985743
CHEMBL408564,O=C(Nc1n[nH]c2nc(-c3ccco3)c(Br)cc12)C1CC1,7.0,8.154901959985743
CHEMBL402902,O=C(O)c1ccc(Nc2ncc([N+](=O)[O-])c(NC34CC5CC(CC(O)(C5)C3)C4)n2)cc1,4.5,8.346787486224656
CHEMBL255735,O=C(O)/C=C\c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,13.0,7.886056647693163
CHEMBL404565,O=C(O)CCc1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,24.0,7.619788758288394
CHEMBL489413,Cn1cc(C2=C(c3coc4cc(OCC5CCC5)ccc34)C(=O)NC2=O)c2cc(F)c(Cl)cc21,4090.0,5.388276691992658
CHEMBL495696,N#Cc1cccc(Nc2nccc(-c3cnn4ncccc34)n2)c1,4.5,8.346787486224656
CHEMBL573257,Cc1ccc(-c2ccc3occ(-c4ccc(C(=O)O)cc4)c3c2)o1,50.0,7.301029995663981
CHEMBL142711,O=C(CCl)c1cc(Br)c(Br)s1,1000.0,6.0
CHEMBL1096291,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCN)cc21,497.0,6.303643611266668
CHEMBL1630453,COc1cc(/C=C2\NC(=O)NC2=O)ccc1OCC(=O)C1CCOCC1,1975.0,5.704432900037521
CHEMBL1630475,CS(=O)(=O)c1ccc(-c2nnc(Nc3ccc(Cl)cc3)o2)cc1,671.0,6.1732774798310075
CHEMBL501724,Cc1cc(-c2cc(-c3ccccc3)[nH]c(=O)n2)ccc1O,19.0,7.721246399047171
CHEMBL1834120,Nc1c(F)c(NCCNc2ccccn2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,190.0,6.721246399047171
CHEMBL1957950,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccc(F)cc4Cl)nc23)cc1,20.0,7.698970004336019
CHEMBL1824539,COc1ccc(CNC(=O)Nc2cc(C#N)ccn2)cc1,1275000.0,2.894489815230026
CHEMBL2158866,CCN(CC)S(=O)(=O)c1cc(Nc2nccc(-c3ccnc(-c4ccc(NC(=O)NC)cc4)c3)n2)ccc1Cl,92.0,7.036212172654444
CHEMBL219346,CCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,8400.0,5.075720713938118
CHEMBL489422,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cc(Br)ccc21,14.05,7.8523236757589014
CHEMBL563121,Cn1cc(C2=C(c3nn(CCCN4CCCCC4)c4ncccc34)C(=O)NC2=O)c2ccccc21,6815.0,5.166534139829308
CHEMBL3093037,CC(C)c1nc(-c2ccncc2)cc(=O)[nH]1,2100.0,5.6777807052660805
CHEMBL399121,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,31200.0,4.505845405981558
CHEMBL3218297,CS(=O)(=O)O.O=C(NCc1cccc(O)c1)Nc1nc(-c2ccncc2)cs1,5.0,8.301029995663981
CHEMBL3410111,CC(C)Oc1nc(-c2ccnc(NC(=O)C3CC3)c2)ncc1C(N)=O,0.83,9.080921907623926
CHEMBL97844,CCN1C(=O)Cc2c([nH]c3ccc(Br)cc23)-c2ccccc21,469947.055,3.3279510676314117
CHEMBL207037,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(C(N)=O)C1,175.0,6.756961951313706
CHEMBL141190,O=C(CCl)c1csc(C(=O)CCl)c1,1500.0,5.823908740944319
CHEMBL1800091,O=C(c1ccc(C(F)(F)F)cc1)C(Br)Br,5000.0,5.301029995663981
CHEMBL3099839,O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ncccc23)=C1c1cn(CCCn2ccnc2)c2ccccc12,680.0,6.167491087293763
CHEMBL120078,O=C1Cc2c([nH]c3ccc(C(F)(F)F)cc23)-c2cccnc2N1,5997.91,5.222000055214808
CHEMBL323657,O=C1Cc2c([nH]c3ccc(Br)cc23)-c2sccc2N1,600.0,6.221848749616356
CHEMBL523113,Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc(Cl)ccc21,941.0,6.026410376572743
CHEMBL1614725,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,705.5,6.151502981909633
CHEMBL2391128,O=[N+]([O-])c1cccc(-c2ccc(CSc3nnc(-c4ccc5c(c4)OCCO5)o3)cc2)c1,89.5,7.048176964684088
CHEMBL3086065,CNS(=O)(=O)Nc1cccc(Cc2c(C)c3cc(Cl)c(OC(=O)N(C)C)cc3oc2=O)c1,7.0,8.154901959985743
CHEMBL76941,C=CCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,801.28,6.096215697141702
